正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.56,0,0
2,0,2,1.34,0,5
3,0,3,1.36,0,9
4,0,4,1.14,0,7
5,0,5,1.50,0,3
6,0,6,1.08,0,6
7,0,7,1.68,0,2
8,0,8,1.20,0,4
9,0,9,1.08,0,8
10,0,10,1.56,0,11
11,0,11,1.18,0,10
12,0,12,1.40,0,1
