正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.40,0,8
2,0,2,1.34,0,2
3,0,3,1.46,0,1
4,0,4,0.88,0,6
5,0,5,0.90,0,5
6,0,6,1.12,0,3
7,0,7,1.04,0,7
8,0,8,1.68,0,10
9,0,9,1.50,0,11
10,0,10,0.92,0,4
11,0,11,1.46,0,9
12,0,12,1.26,0,0
