正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.36,0,7
2,0,2,1.10,0,6
3,0,3,1.02,0,4
4,0,4,0.84,0,9
5,0,5,1.50,0,3
6,0,6,1.16,0,0
7,0,7,1.42,0,1
8,0,8,1.04,0,8
9,0,9,1.14,0,11
10,0,10,1.02,0,10
11,0,11,1.20,0,2
12,0,12,0.92,0,5
