正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.40,0,11
2,0,2,1.74,0,10
3,0,3,1.06,0,8
4,0,4,0.96,0,9
5,0,5,0.82,0,6
6,0,6,1.14,0,4
7,0,7,0.88,0,7
8,0,8,1.42,0,2
9,0,9,0.98,0,3
10,0,10,1.04,0,1
11,0,11,1.48,0,0
12,0,12,1.20,0,5
