正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.18,0,1
2,0,2,0.94,0,3
3,0,3,1.26,0,7
4,0,4,1.02,0,4
5,0,5,1.00,0,6
6,0,6,1.16,0,0
7,0,7,0.96,0,2
8,0,8,1.06,0,5
