正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.02,0,3
2,0,2,1.04,0,7
3,0,3,1.18,0,6
4,0,4,1.18,0,1
5,0,5,0.88,0,5
6,0,6,0.92,0,2
7,0,7,1.18,0,0
8,0,8,0.82,0,4
