正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.68,0,4
2,0,2,0.70,0,5
3,0,3,0.70,0,7
4,0,4,0.90,0,6
5,0,5,0.78,0,1
6,0,6,0.88,0,0
7,0,7,0.82,0,2
8,0,8,0.72,0,3
