正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.04,0,3
2,0,2,0.90,0,5
3,0,3,1.26,0,1
4,0,4,1.20,0,0
5,0,5,1.20,0,7
6,0,6,0.86,0,4
7,0,7,0.90,0,6
8,0,8,0.96,0,2
