正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.88,0,6
2,0,2,0.78,0,3
3,0,3,0.94,0,1
4,0,4,1.08,0,0
5,0,5,0.80,0,5
6,0,6,0.68,0,4
7,0,7,0.96,0,7
8,0,8,0.84,0,2
