正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.20,0,0
2,0,2,1.08,0,7
3,0,3,1.00,0,4
4,0,4,0.88,0,5
5,0,5,1.76,0,9
6,0,6,1.06,0,8
7,0,7,1.44,0,1
8,0,8,1.18,0,3
9,0,9,1.20,0,6
10,0,10,1.14,0,2
