正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.56,0,1
2,0,2,1.08,0,0
3,0,3,1.52,0,2
4,0,4,0.80,0,4
5,0,5,1.54,0,8
6,0,6,0.88,0,3
7,0,7,1.22,0,7
8,0,8,1.54,0,9
9,0,9,1.34,0,5
10,0,10,0.94,0,6
