正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.96,0,9
2,0,2,0.94,0,0
3,0,3,0.78,0,5
4,0,4,0.84,0,2
5,0,5,0.66,0,4
6,0,6,0.86,0,7
7,0,7,1.14,0,8
8,0,8,0.72,0,3
9,0,9,0.94,0,6
10,0,10,0.88,0,1
