正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,1,2,1.68,1,9
2,1,3,1.24,0,0
3,1,4,0.98,0,4
4,1,5,1.00,0,1
5,1,6,0.92,0,8
6,1,7,1.10,0,6
7,1,8,1.38,0,7
8,1,9,1.78,0,5
9,1,10,1.02,0,3
10,2,12,2.76,1,2
