正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.96,0,3
2,0,2,0.88,0,4
3,0,3,1.10,0,2
4,0,4,1.18,0,6
5,0,5,1.28,0,8
6,0,6,1.20,0,1
7,0,7,1.20,0,0
8,0,8,1.10,0,7
9,0,9,1.28,0,9
10,0,10,0.72,0,5
