正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.02,0,7
2,0,2,0.76,0,6
3,0,3,1.00,0,9
4,0,4,1.24,0,1
5,0,5,0.90,0,3
6,0,6,0.90,0,5
7,0,7,1.02,0,2
8,0,8,0.86,0,8
9,0,9,0.78,0,4
10,0,10,1.34,0,0
