正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.94,0,6
2,0,2,0.86,0,4
3,0,3,1.10,0,12
4,0,4,1.02,0,3
5,0,5,0.74,0,8
6,0,6,0.78,0,9
7,0,7,1.20,0,7
8,1,9,2.48,1,1
9,1,10,1.20,0,2
10,1,11,1.22,0,15
11,1,12,1.10,0,0
12,1,13,0.82,0,10
13,1,14,1.18,0,13
14,1,15,1.46,0,5
15,1,16,1.54,0,14
16,2,18,1.72,1,11
