正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.04,0,8
2,1,3,2.02,1,1
3,1,4,0.82,0,12
4,1,5,0.96,0,2
5,1,6,0.74,0,7
6,1,7,0.92,0,11
7,1,8,1.28,0,3
8,1,9,0.94,0,6
9,1,10,1.06,0,14
10,1,11,1.36,0,10
11,1,12,0.92,0,4
12,1,13,0.74,0,9
13,2,15,1.86,1,5
14,2,16,0.96,0,13
15,2,17,1.26,0,0
16,2,18,1.50,0,15
