正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.10,0,12
2,0,2,0.88,0,10
3,0,3,1.06,0,5
4,0,4,1.04,0,9
5,0,5,1.04,0,15
6,0,6,1.20,0,3
7,0,7,1.02,0,11
8,0,8,1.18,0,8
9,0,9,1.20,0,14
10,0,10,1.28,0,2
11,0,11,1.48,0,7
12,0,12,1.22,0,4
13,0,13,1.10,0,13
14,0,14,1.20,0,0
15,0,15,1.30,0,1
16,0,16,1.26,0,6
