正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,1,2,2.70,1,13
2,1,3,1.26,0,7
3,1,4,1.00,0,2
4,1,5,0.92,0,15
5,1,6,0.80,0,8
6,1,7,0.88,0,10
7,1,8,1.34,0,4
8,1,9,1.08,0,9
9,3,12,3.32,2,14
10,3,13,1.04,0,0
11,3,14,1.02,0,5
12,3,15,1.18,0,11
13,3,16,1.08,0,6
14,3,17,0.98,0,12
15,3,18,1.08,0,3
16,3,19,1.16,0,1
