正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.64,0,7
2,0,2,0.96,0,0
3,0,3,0.94,0,15
4,0,4,1.00,0,3
5,1,6,2.32,1,14
6,1,7,1.24,0,1
7,1,8,1.24,0,4
8,1,9,1.16,0,5
9,1,10,1.04,0,2
10,1,11,1.08,0,10
11,1,12,0.80,0,9
12,1,13,1.04,0,8
13,1,14,1.02,0,13
14,2,16,1.58,1,6
15,2,17,1.06,0,11
16,2,18,1.04,0,12
