正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.54,0,3
2,0,2,1.34,0,10
3,0,3,1.50,0,4
4,0,4,1.34,0,14
5,0,5,1.32,0,6
6,0,6,1.64,0,0
7,0,7,1.08,0,7
8,0,8,1.18,0,9
9,0,9,1.34,0,12
10,0,10,1.06,0,13
11,0,11,1.18,0,5
12,0,12,1.32,0,11
13,0,13,1.20,0,15
14,0,14,1.40,0,1
15,0,15,1.50,0,2
16,0,16,1.36,0,8
