正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.92,0,7
2,0,2,1.08,0,9
3,0,3,1.38,0,11
4,0,4,1.60,0,1
5,0,5,1.30,0,12
6,0,6,1.60,0,2
7,0,7,1.46,0,4
8,0,8,1.38,0,3
9,0,9,1.28,0,13
10,0,10,1.30,0,15
11,0,11,1.20,0,10
12,0,12,1.10,0,6
13,0,13,1.24,0,5
14,0,14,1.62,0,14
15,0,15,1.42,0,0
16,0,16,0.94,0,8
