正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.80,0,8
2,0,2,1.28,0,12
3,0,3,1.40,0,5
4,1,5,2.58,1,13
5,1,6,1.06,0,11
6,1,7,0.92,0,7
7,1,8,1.28,0,15
8,1,9,1.30,0,0
9,1,10,0.98,0,9
10,1,11,1.46,0,2
11,1,12,1.08,0,3
12,1,13,0.96,0,6
13,1,14,1.48,0,1
14,1,15,1.30,0,14
15,1,16,1.06,0,10
16,1,17,1.18,0,4
