正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.44,0,11
2,0,2,1.76,0,2
3,0,3,1.02,0,9
4,0,4,1.32,0,5
5,0,5,0.96,0,10
6,0,6,1.32,0,15
7,0,7,1.30,0,3
8,0,8,1.16,0,7
9,0,9,1.76,0,1
10,0,10,1.28,0,8
11,0,11,1.14,0,14
12,0,12,1.14,0,4
13,0,13,1.24,0,6
14,0,14,1.04,0,12
15,0,15,1.36,0,0
16,0,16,0.96,0,13
