正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,1,2,1.98,1,15
2,1,3,1.00,0,7
3,1,4,1.24,0,3
4,1,5,0.96,0,8
5,1,6,1.16,0,10
6,1,7,1.06,0,11
7,1,8,1.48,0,6
8,1,9,1.10,0,12
9,1,10,1.12,0,4
10,1,11,1.78,0,1
11,1,12,1.04,0,5
12,1,13,1.22,0,14
13,1,14,1.32,0,0
14,1,15,0.86,0,9
15,1,16,1.42,0,13
16,1,17,1.24,0,2
