正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.00,0,8
2,0,2,0.98,0,4
3,0,3,0.88,0,15
4,0,4,0.74,0,13
5,0,5,0.94,0,0
6,0,6,1.24,0,20
7,0,7,1.26,0,12
8,0,8,0.90,0,11
9,1,10,1.28,1,17
10,2,12,2.02,1,23
11,2,13,1.06,0,19
12,2,14,1.10,0,9
13,2,15,1.08,0,21
14,3,17,2.02,1,5
15,3,18,1.14,0,16
16,3,19,1.00,0,1
17,4,21,1.90,1,7
18,5,23,2.44,1,18
19,6,25,1.62,1,22
20,6,26,1.10,0,14
21,6,27,0.90,0,2
22,6,28,0.96,0,10
23,7,30,2.90,1,6
24,7,31,1.46,0,3
