正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.50,0,22
2,0,2,1.28,0,5
3,0,3,0.90,0,10
4,0,4,1.58,0,13
5,0,5,1.30,0,11
6,0,6,1.54,0,3
7,0,7,1.18,0,14
8,0,8,1.58,0,18
9,0,9,1.30,0,6
10,0,10,1.70,0,19
11,0,11,1.56,0,4
12,0,12,1.34,0,1
13,0,13,1.06,0,0
14,0,14,1.20,0,23
15,0,15,1.24,0,17
16,0,16,1.56,0,16
17,0,17,1.44,0,9
18,0,18,1.28,0,12
19,0,19,1.64,0,20
20,0,20,1.60,0,8
21,0,21,1.28,0,2
22,0,22,1.20,0,15
23,0,23,1.82,0,21
24,0,24,1.26,0,7
