正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.32,0,16
2,0,2,1.56,0,2
3,0,3,1.30,0,10
4,0,4,1.08,0,19
5,0,5,0.92,0,13
6,0,6,1.36,0,1
7,0,7,1.16,0,14
8,0,8,1.42,0,0
9,0,9,1.82,0,12
10,0,10,1.08,0,9
11,1,12,2.94,1,3
12,1,13,1.10,0,23
13,2,15,1.72,1,4
14,2,16,1.24,0,8
15,2,17,1.52,0,22
16,2,18,1.28,0,15
17,2,19,1.24,0,7
18,2,20,1.14,0,21
19,2,21,0.96,0,20
20,2,22,0.96,0,18
21,2,23,1.04,0,6
22,2,24,1.36,0,5
23,2,25,1.12,0,11
24,2,26,1.30,0,17
