正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,1,2,2.64,1,2
2,1,3,1.56,0,1
3,1,4,1.46,0,22
4,1,5,1.62,0,7
5,1,6,1.44,0,21
6,1,7,1.18,0,16
7,1,8,1.30,0,5
8,1,9,1.08,0,14
9,1,10,1.16,0,12
10,1,11,1.16,0,9
11,1,12,1.10,0,8
12,1,13,1.06,0,15
13,1,14,1.06,0,11
14,1,15,1.84,0,6
15,2,17,3.24,1,4
16,2,18,1.24,0,10
17,2,19,1.84,0,17
18,2,20,1.18,0,13
19,2,21,1.50,0,3
20,2,22,1.54,0,0
21,2,23,1.40,0,23
22,2,24,1.48,0,20
23,2,25,1.18,0,19
24,2,26,1.48,0,18
