正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.28,0,12
2,0,2,1.54,0,4
3,0,3,1.00,0,11
4,0,4,1.36,0,2
5,0,5,1.10,0,6
6,0,6,1.12,0,9
7,0,7,1.08,0,0
8,0,8,1.58,0,1
9,0,9,1.20,0,23
10,0,10,1.16,0,14
11,0,11,1.04,0,7
12,1,13,2.28,1,22
13,1,14,1.20,0,21
14,1,15,1.26,0,8
15,1,16,1.24,0,13
16,1,17,1.34,0,18
17,1,18,1.32,0,16
18,2,20,2.60,1,17
19,2,21,2.12,0,3
20,2,22,1.32,0,5
21,2,23,1.30,0,10
22,3,25,1.86,1,19
23,3,26,1.28,0,20
24,3,27,1.48,0,15
