正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.32,0,23
2,0,2,1.26,0,19
3,0,3,1.08,0,9
4,0,4,1.28,0,15
5,0,5,1.90,0,1
6,0,6,1.28,0,22
7,0,7,1.34,0,4
8,0,8,1.36,0,11
9,0,9,1.44,0,6
10,0,10,1.04,0,13
11,0,11,1.40,0,0
12,0,12,1.20,0,3
13,0,13,1.44,0,18
14,0,14,2.00,0,20
15,0,15,1.14,0,12
16,0,16,0.94,0,10
17,0,17,1.68,0,2
18,0,18,1.16,0,5
19,0,19,1.00,0,7
20,0,20,0.92,0,14
21,0,21,1.36,0,17
22,0,22,1.42,0,8
23,0,23,3.26,0,21
24,0,24,1.30,0,16
