正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.10,0,17
2,0,2,0.94,0,9
3,0,3,1.12,0,15
4,0,4,1.14,0,10
5,0,5,1.62,0,2
6,0,6,1.12,0,5
7,0,7,1.38,0,8
8,0,8,0.94,0,11
9,0,9,1.04,0,12
10,0,10,1.22,0,0
11,0,11,1.34,0,3
12,0,12,1.16,0,20
13,0,13,1.46,0,1
14,0,14,1.12,0,23
15,0,15,1.44,0,21
16,0,16,1.04,0,6
17,0,17,1.12,0,4
18,0,18,1.02,0,14
19,0,19,1.78,0,22
20,0,20,1.54,0,19
21,0,21,1.02,0,7
22,0,22,0.86,0,16
23,0,23,0.80,0,13
24,0,24,1.24,0,18
