正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.32,0,16
2,0,2,0.96,0,15
3,0,3,0.70,0,12
4,0,4,1.40,0,10
5,0,5,0.76,0,11
6,0,6,1.30,0,0
7,0,7,1.18,0,2
8,0,8,1.88,0,3
9,0,9,1.56,0,5
10,0,10,1.58,0,13
11,0,11,0.98,0,14
12,0,12,1.34,0,7
13,1,14,2.58,1,20
14,1,15,1.46,0,8
15,1,16,1.20,0,18
16,1,17,1.50,0,22
17,1,18,1.22,0,21
18,1,19,1.30,0,19
19,1,20,1.10,0,17
20,1,21,1.42,0,23
21,1,22,1.14,0,9
22,2,24,1.92,1,6
23,2,25,1.18,0,4
24,3,27,2.38,1,1
