正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.32,0,2
2,0,2,1.20,0,3
3,0,3,1.32,0,4
4,0,4,1.26,0,9
5,0,5,1.44,0,14
6,0,6,1.38,0,19
7,0,7,1.62,0,10
8,0,8,1.24,0,13
9,0,9,1.32,0,8
10,0,10,2.08,0,6
11,0,11,1.28,0,18
12,0,12,0.94,0,20
13,0,13,1.26,0,12
14,0,14,1.20,0,17
15,0,15,1.32,0,11
16,2,18,3.10,2,21
17,2,19,1.38,0,0
18,2,20,1.14,0,7
19,2,21,1.04,0,16
20,2,22,1.44,0,23
21,2,23,1.00,0,22
22,2,24,1.04,0,5
23,2,25,0.76,0,15
24,2,26,1.44,0,1
