正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.62,0,2
2,0,2,1.80,0,22
3,0,3,1.14,0,19
4,0,4,1.24,0,14
5,0,5,1.22,0,5
6,0,6,1.32,0,0
7,0,7,1.56,0,20
8,0,8,0.80,0,11
9,0,9,1.08,0,21
10,0,10,1.00,0,13
11,0,11,1.46,0,12
12,0,12,1.32,0,10
13,0,13,1.14,0,6
14,0,14,1.48,0,18
15,0,15,1.68,0,3
16,0,16,1.48,0,23
17,0,17,1.48,0,7
18,0,18,1.04,0,9
19,1,20,3.14,1,1
20,1,21,1.48,0,4
21,1,22,1.50,0,15
22,1,23,1.06,0,17
23,1,24,1.26,0,8
24,1,25,1.28,0,16
