正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.30,0,22
2,0,2,1.40,0,6
3,0,3,0.88,0,9
4,1,5,2.92,1,2
5,1,6,2.20,0,15
6,1,7,1.34,0,17
7,1,8,1.30,0,4
8,1,9,1.28,0,10
9,1,10,0.88,0,13
10,1,11,1.84,0,1
11,1,12,0.86,0,14
12,1,13,0.96,0,16
13,1,14,1.14,0,21
14,1,15,0.92,0,12
15,1,16,1.02,0,11
16,1,17,1.58,0,8
17,1,18,1.58,0,5
18,1,19,1.38,0,19
19,1,20,1.36,0,3
20,1,21,1.50,0,20
21,1,22,1.14,0,0
22,2,24,2.18,1,18
23,2,25,1.04,0,23
24,2,26,0.90,0,7
