正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.64,0,8
2,0,2,1.08,0,16
3,0,3,1.08,0,11
4,0,4,1.56,0,1
5,0,5,1.56,0,3
6,0,6,1.24,0,17
7,0,7,1.12,0,7
8,0,8,1.58,0,4
9,0,9,1.12,0,14
10,0,10,1.36,0,15
11,0,11,1.44,0,20
12,0,12,1.26,0,19
13,0,13,1.54,0,22
14,0,14,1.40,0,21
15,0,15,1.66,0,2
16,0,16,1.50,0,18
17,0,17,1.26,0,6
18,0,18,1.30,0,0
19,0,19,1.02,0,13
20,0,20,1.48,0,5
21,0,21,1.30,0,9
22,0,22,0.74,0,12
23,0,23,1.02,0,10
24,0,24,1.32,0,23
