正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.88,0,6
2,0,2,0.94,0,0
3,0,3,1.02,0,1
4,0,4,1.04,0,14
5,1,6,2.30,1,12
6,1,7,1.24,0,9
7,1,8,0.88,0,8
8,1,9,1.20,0,11
9,1,10,1.02,0,13
10,1,11,1.14,0,3
11,1,12,1.04,0,5
12,1,13,0.70,0,4
13,1,14,0.86,0,2
14,1,15,0.88,0,7
15,2,17,1.26,1,10
