正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.32,0,13
2,0,2,1.40,0,3
3,0,3,1.02,0,9
4,0,4,1.54,0,0
5,0,5,1.42,0,12
6,0,6,0.88,0,10
7,0,7,1.10,0,1
8,0,8,1.28,0,14
9,0,9,1.02,0,4
10,0,10,0.98,0,8
11,0,11,1.02,0,11
12,0,12,1.20,0,6
13,0,13,1.08,0,5
14,0,14,0.76,0,7
15,0,15,1.16,0,2
