正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.94,0,8
2,0,2,1.56,0,14
3,0,3,0.96,0,9
4,0,4,1.42,0,0
5,0,5,0.88,0,7
6,0,6,0.84,0,6
7,0,7,1.18,0,13
8,0,8,1.18,0,12
9,0,9,1.40,0,3
10,0,10,1.26,0,11
11,0,11,1.40,0,4
12,0,12,1.00,0,5
13,0,13,1.46,0,2
14,0,14,1.34,0,10
15,0,15,1.54,0,1
