正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.04,0,2
2,0,2,0.94,0,3
3,0,3,0.88,0,4
4,0,4,1.34,0,11
5,0,5,0.72,0,7
6,0,6,1.16,0,1
7,0,7,1.00,0,12
8,0,8,0.84,0,5
9,0,9,0.98,0,9
10,0,10,1.02,0,13
11,0,11,0.68,0,8
12,0,12,1.12,0,14
13,0,13,0.88,0,10
14,0,14,1.02,0,0
15,0,15,1.06,0,6
