正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.24,0,2
2,0,2,0.98,0,10
3,0,3,1.00,0,6
4,0,4,1.28,0,12
5,0,5,0.90,0,11
6,0,6,0.80,0,9
7,0,7,1.10,0,3
8,0,8,0.92,0,4
9,0,9,0.66,0,7
10,0,10,1.52,0,13
11,0,11,0.98,0,5
12,0,12,1.26,0,1
13,0,13,1.00,0,8
14,0,14,1.64,0,14
15,0,15,1.24,0,0
