正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.80,0,1
2,0,2,1.06,0,11
3,0,3,1.16,0,0
4,0,4,1.08,0,3
5,0,5,1.92,0,14
6,0,6,0.92,0,6
7,0,7,1.18,0,2
8,0,8,1.10,0,8
9,0,9,0.98,0,5
10,0,10,1.04,0,7
11,0,11,1.48,0,13
12,0,12,1.06,0,10
13,0,13,1.32,0,9
14,0,14,1.42,0,12
15,0,15,0.96,0,4
