正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.84,0,6
2,0,2,1.02,0,3
3,0,3,0.96,0,8
4,0,4,0.84,0,10
5,0,5,0.90,0,2
6,0,6,1.24,0,14
7,0,7,0.84,0,9
8,0,8,0.90,0,0
9,0,9,0.94,0,12
10,0,10,1.14,0,1
11,0,11,0.88,0,5
12,1,13,1.46,1,7
13,1,14,0.88,0,11
14,1,15,0.90,0,4
15,1,16,1.30,0,13
