正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.62,0,14
2,0,2,0.90,0,7
3,0,3,1.26,0,5
4,0,4,0.90,0,8
5,0,5,1.24,0,12
6,0,6,1.16,0,11
7,0,7,1.36,0,3
8,0,8,1.64,0,13
9,0,9,0.82,0,6
10,0,10,1.22,0,0
11,0,11,1.02,0,9
12,0,12,1.58,0,1
13,0,13,1.04,0,10
14,0,14,0.98,0,4
15,0,15,1.16,0,2
