正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,1,2,2.48,1,0
2,1,3,0.98,0,9
3,1,4,1.12,0,6
4,1,5,1.30,0,12
5,1,6,1.40,0,3
6,1,7,1.04,0,8
7,1,8,1.28,0,13
8,1,9,0.96,0,5
9,1,10,0.94,0,10
10,1,11,1.26,0,4
11,1,12,1.26,0,7
12,1,13,1.54,0,2
13,2,15,2.38,1,1
14,2,16,1.02,0,14
15,2,17,1.16,0,11
