正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.00,0,2
2,0,2,0.98,0,8
3,0,3,0.80,0,6
4,0,4,1.14,0,13
5,0,5,0.94,0,12
6,0,6,1.06,0,1
7,1,8,2.10,1,14
8,1,9,1.14,0,10
9,1,10,0.94,0,9
10,1,11,1.08,0,4
11,1,12,0.94,0,5
12,1,13,1.08,0,0
13,1,14,0.92,0,11
14,1,15,0.76,0,7
15,1,16,1.02,0,3
