正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.10,0,9
2,0,2,1.28,0,2
3,0,3,1.44,0,13
4,0,4,1.14,0,4
5,0,5,1.68,0,18
6,0,6,0.98,0,6
7,0,7,0.92,0,11
8,0,8,1.06,0,15
9,0,9,0.88,0,14
10,0,10,1.60,0,3
11,0,11,1.18,0,0
12,0,12,1.46,0,8
13,0,13,1.22,0,5
14,0,14,1.16,0,12
15,0,15,1.20,0,1
16,0,16,1.42,0,17
17,0,17,1.32,0,10
18,0,18,0.90,0,16
19,0,19,1.26,0,7
20,0,20,1.02,0,19
