正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.88,0,2
2,0,2,1.76,0,5
3,0,3,1.40,0,6
4,0,4,1.02,0,13
5,0,5,0.88,0,12
6,0,6,1.06,0,11
7,0,7,1.72,0,19
8,1,9,2.34,1,18
9,1,10,1.14,0,8
10,1,11,1.28,0,15
11,1,12,1.06,0,14
12,1,13,1.56,0,4
13,1,14,0.94,0,9
14,1,15,1.16,0,0
15,1,16,1.08,0,7
16,1,17,1.30,0,17
17,1,18,1.00,0,16
18,1,19,1.04,0,10
19,2,21,2.56,1,1
20,2,22,1.44,0,3
