正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,2.04,0,4
2,0,2,2.14,0,19
3,0,3,2.00,0,12
4,0,4,1.64,0,1
5,0,5,1.50,0,0
6,0,6,1.12,0,11
7,0,7,2.10,0,14
8,0,8,2.10,0,8
9,0,9,1.54,0,6
10,0,10,2.34,0,3
11,0,11,1.32,0,5
12,0,12,1.88,0,2
13,0,13,1.46,0,15
14,0,14,1.34,0,13
15,0,15,2.20,0,17
16,0,16,1.52,0,10
17,0,17,1.72,0,16
18,0,18,1.54,0,7
19,1,20,3.76,1,18
20,1,21,1.50,0,9
