正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.96,0,6
2,0,2,1.16,0,12
3,0,3,1.08,0,8
4,0,4,1.24,0,19
5,0,5,1.08,0,14
6,0,6,1.18,0,0
7,0,7,1.12,0,3
8,0,8,1.12,0,4
9,0,9,1.36,0,16
10,0,10,0.82,0,10
11,0,11,1.20,0,17
12,0,12,1.08,0,2
13,0,13,1.00,0,11
14,0,14,0.82,0,7
15,0,15,0.86,0,9
16,0,16,1.06,0,13
17,0,17,0.98,0,15
18,0,18,1.04,0,5
19,0,19,1.26,0,1
20,0,20,1.22,0,18
