正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.16,0,9
2,0,2,1.08,0,13
3,0,3,1.20,0,6
4,0,4,1.24,0,16
5,0,5,1.18,0,19
6,0,6,1.02,0,17
7,0,7,1.28,0,15
8,1,9,2.18,1,0
9,1,10,1.40,0,4
10,1,11,1.04,0,10
11,1,12,1.02,0,11
12,1,13,1.02,0,5
13,1,14,0.86,0,8
14,1,15,1.46,0,3
15,1,16,1.06,0,7
16,1,17,1.24,0,18
17,1,18,1.98,0,1
18,1,19,1.10,0,14
19,1,20,1.26,0,12
20,1,21,1.24,0,2
