正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.04,0,10
2,0,2,0.92,0,13
3,0,3,0.76,0,14
4,0,4,1.00,0,7
5,0,5,1.36,0,3
6,1,7,1.96,1,16
7,1,8,1.12,0,0
8,1,9,1.10,0,4
9,2,11,2.86,1,18
10,2,12,1.22,0,5
11,2,13,1.08,0,2
12,2,14,1.14,0,15
13,2,15,1.06,0,17
14,2,16,1.32,0,11
15,2,17,1.16,0,9
16,2,18,0.90,0,8
17,3,20,2.08,1,19
18,3,21,0.90,0,6
19,3,22,0.92,0,12
20,4,24,1.86,1,1
