正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.12,0,16
2,0,2,1.14,0,1
3,0,3,1.26,0,12
4,0,4,1.38,0,18
5,0,5,1.12,0,4
6,0,6,1.28,0,8
7,0,7,1.32,0,17
8,0,8,1.66,0,7
9,0,9,1.56,0,15
10,0,10,1.60,0,0
11,0,11,1.04,0,13
12,0,12,1.26,0,3
13,0,13,1.80,0,19
14,0,14,1.28,0,9
15,0,15,1.36,0,2
16,0,16,0.96,0,14
17,0,17,1.58,0,5
18,0,18,1.30,0,6
19,0,19,0.86,0,10
20,0,20,1.48,0,11
