正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.92,0,13
2,0,2,2.38,0,19
3,0,3,2.00,0,0
4,0,4,2.14,0,2
5,0,5,1.54,0,11
6,0,6,1.96,0,1
7,0,7,1.50,0,3
8,0,8,1.66,0,14
9,0,9,1.92,0,4
10,0,10,1.60,0,6
11,1,12,3.74,1,18
12,1,13,1.52,0,17
13,1,14,1.46,0,15
14,1,15,1.96,0,5
15,1,16,2.22,0,16
16,1,17,1.46,0,7
17,1,18,1.08,0,8
18,1,19,1.40,0,12
19,1,20,1.16,0,9
20,1,21,1.04,0,10
