正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.92,0,5
2,0,2,1.00,0,2
3,0,3,0.88,0,13
4,0,4,1.00,0,1
5,1,6,1.46,1,6
6,1,7,0.94,0,8
7,1,8,0.86,0,10
8,1,9,1.22,0,17
9,1,10,1.22,0,3
10,1,11,0.96,0,19
11,1,12,1.04,0,11
12,1,13,1.28,0,18
13,1,14,1.16,0,12
14,1,15,1.12,0,15
15,1,16,1.12,0,9
16,1,17,1.00,0,7
17,1,18,0.92,0,0
18,1,19,1.18,0,14
19,1,20,0.98,0,4
20,1,21,1.30,0,16
