正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.16,0,18
2,0,2,0.90,0,11
3,0,3,0.98,0,12
4,0,4,1.02,0,10
5,0,5,1.26,0,15
6,0,6,1.12,0,7
7,0,7,1.02,0,3
8,0,8,1.04,0,14
9,0,9,0.94,0,8
10,0,10,0.90,0,6
11,0,11,1.20,0,2
12,0,12,1.16,0,1
13,0,13,1.16,0,13
14,0,14,0.98,0,19
15,0,15,0.88,0,0
16,0,16,1.22,0,17
17,0,17,0.92,0,4
18,0,18,1.08,0,5
19,0,19,1.06,0,16
20,0,20,1.06,0,9
