正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.38,0,3
2,0,2,1.52,0,8
3,0,3,1.78,0,2
4,0,4,1.38,0,18
5,1,6,2.80,1,19
6,1,7,1.14,0,6
7,1,8,1.24,0,13
8,1,9,1.08,0,12
9,1,10,0.94,0,11
10,1,11,1.48,0,15
11,1,12,1.68,0,7
12,1,13,1.36,0,5
13,1,14,1.40,0,9
14,1,15,1.84,0,0
15,1,16,1.66,0,17
16,1,17,1.50,0,1
17,1,18,1.18,0,10
18,1,19,1.22,0,4
19,1,20,1.10,0,14
20,1,21,1.20,0,16
