正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.24,0,16
2,0,2,1.18,0,7
3,0,3,1.04,0,12
4,0,4,0.94,0,11
5,0,5,1.32,0,0
6,0,6,1.20,0,4
7,0,7,1.24,0,15
8,0,8,1.34,0,6
9,0,9,1.10,0,14
10,0,10,1.60,0,1
11,0,11,1.24,0,17
12,0,12,1.00,0,8
13,1,14,2.80,1,19
14,1,15,1.24,0,18
15,1,16,1.36,0,2
16,1,17,0.96,0,9
17,1,18,1.16,0,13
18,1,19,1.28,0,5
19,1,20,1.30,0,3
20,1,21,0.94,0,10
