正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.86,0,10
2,0,2,0.90,0,11
3,0,3,1.08,0,13
4,0,4,1.60,0,19
5,0,5,1.02,0,17
6,0,6,1.18,0,5
7,0,7,1.16,0,14
8,0,8,1.16,0,8
9,0,9,1.02,0,18
10,0,10,1.14,0,4
11,0,11,1.40,0,3
12,0,12,1.34,0,16
13,0,13,1.44,0,0
14,0,14,1.12,0,2
15,0,15,1.06,0,15
16,0,16,0.98,0,12
17,0,17,1.04,0,6
18,0,18,1.30,0,1
19,0,19,1.06,0,9
20,0,20,0.88,0,7
