正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.84,0,3
2,0,2,0.90,0,5
3,0,3,0.82,0,4
4,0,4,0.74,0,1
5,0,5,0.78,0,2
6,0,6,1.04,0,0
