正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,1.04,0,4
2,0,2,0.84,0,2
3,0,3,1.16,0,5
4,0,4,1.12,0,0
5,0,5,1.06,0,1
6,0,6,1.18,0,3
