正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.88,0,4
2,0,2,0.64,0,3
3,0,3,0.82,0,1
4,0,4,0.86,0,5
5,0,5,0.54,0,2
6,0,6,0.60,0,0
