正解数,全エラー回数,選択回数,選択時間,エラー回数,正解番号
1,0,1,0.84,0,1
2,0,2,1.00,0,0
3,0,3,0.86,0,3
4,0,4,0.70,0,4
5,0,5,0.72,0,2
6,0,6,0.80,0,5
